sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1989-09-24,8366227,show,consider,now,274.97,67,Vanuatu,North Theresa
1977-02-13,4664522,wrong,father,present,749.77,46,Papua New Guinea,Griffinview
1975-06-29,9890642,customer,reflect,book,109.26,54,Romania,Stephaniehaven
2015-03-02,2117519,couple,others,population,241.33,14,Saint Helena,Garrettstad
1981-05-05,6530332,during,line,him,66.33,39,United Kingdom,Lisaville
1970-11-21,1898591,action,center,something,80.89,3,American Samoa,North Jerrystad
1984-06-24,1287735,fact,growth,case,437.82,39,Comoros,Austinbury
2011-10-19,4273542,minute,wall,nice,739.36,95,Maldives,Port Rogerville
1979-01-11,6544959,parent,before,special,899.39,18,Pakistan,Griffintown
2003-05-27,6593152,drop,evening,weight,316.22,21,Western Sahara,East Michaelside
1984-08-01,2745566,until,consumer,high,273.76,55,Tonga,Port Robert
2012-12-25,8415304,call,another,by,755.58,95,Taiwan,Christinefort
1986-03-15,7766879,blue,soldier,by,914.26,56,Yemen,North Kimberlyberg
2005-12-09,4893601,management,need,action,167.86,84,Burundi,North Cassandra
2012-01-06,5499262,past,me,per,918.77,44,Gabon,South Amanda
1988-04-22,3796602,occur,thus,himself,212.69,96,Ukraine,New Marcview
1990-07-22,8001573,try,what,heavy,786.58,40,Belgium,North Jodifurt
2016-03-09,2402754,TV,some,growth,691.34,7,Pakistan,East Ashleybury
1980-06-23,3600201,suggest,enough,can,600.45,24,Panama,South Tyler
1989-06-03,8413176,site,research,house,191.14,88,Hong Kong,West Cynthia
1978-03-19,6114927,management,per,better,224.54,18,Macao,West Meganstad
1984-09-15,6057697,value,wear,response,221.73,18,Dominica,South Laurieland
1993-10-10,7868579,trouble,stay,score,832.38,93,Luxembourg,Smithfort
1979-07-01,2548332,would,their,society,646.03,90,South Georgia and the South Sandwich Islands,Brownberg
2004-10-04,831046,protect,day,performance,393.04,85,Tuvalu,Freemanfurt
1987-01-10,7151640,air,three,evidence,314.06,58,Egypt,Port Allisonfort
1989-02-07,6551379,entire,enjoy,whose,851.03,28,Somalia,Valeriemouth
1971-12-18,4520809,government,thus,meeting,252.45,54,United States of America,Lunafort
1988-05-11,998195,person,six,cultural,55.01,82,Gabon,East Timothystad
1978-04-22,8826504,individual,bag,discuss,714.27,72,Switzerland,West Angelaside
1979-06-23,5412187,myself,chair,television,632.08,72,Russian Federation,Isabellabury
2023-07-04,8794753,today,ground,camera,123.83,14,Kiribati,Bruceside
1992-01-13,3631639,indicate,class,design,884.74,81,Nigeria,North Savannahmouth
2019-11-20,9433804,strategy,well,case,793.19,73,Jamaica,Port Christophermouth
2006-11-23,3568177,only,site,ten,237.81,96,Turks and Caicos Islands,South Jillianbury
2011-05-06,8367854,face,Congress,bar,419.58,31,Norway,Richardville
1990-03-01,3327610,effect,customer,three,645.72,65,Bahamas,North Scottburgh
2021-10-18,1466182,arm,account,week,404.42,53,Seychelles,South Jessica
2002-01-14,4316740,play,get,fact,603.6,93,Paraguay,South Stacey
1970-02-15,9616237,everyone,idea,whose,812.53,21,Ecuador,East Kimberly
2020-03-06,4444376,nation,already,hotel,503.87,44,Austria,North Theresa
1986-06-23,8252677,nice,husband,own,164.01,49,Mali,Brianville
2006-05-24,1465267,majority,security,stock,448.31,29,Norway,West Ericaburgh
1975-01-05,5263384,as,along,share,386.39,23,Myanmar,Lake Jennifer
2004-01-05,1214867,risk,cost,change,955.05,18,Honduras,Ryanborough
1984-07-20,27761,boy,instead,drop,842.06,78,Cook Islands,Vanessatown
1996-09-25,3832390,too,stand,girl,251.74,77,Aruba,Brockstad
1975-05-27,3945076,in,nice,region,60.1,32,Christmas Island,New Kristinfort
2003-01-28,6075884,several,someone,owner,766.8,73,Brunei Darussalam,North Stephen
2006-06-26,2283612,help,although,claim,759.83,69,Lithuania,Lake Brandon
2002-09-30,3650690,main,common,general,627.05,75,Latvia,West Theresaberg
2023-06-24,3433000,reason,charge,choice,13.35,44,Montenegro,Lake Jamie
1993-01-06,1619286,law,win,someone,803.53,68,Libyan Arab Jamahiriya,Kellyshire
1971-11-08,7165979,weight,partner,over,593.61,17,Falkland Islands (Malvinas),Brendaburgh
2006-08-15,1160784,agree,she,blue,764.43,22,Paraguay,Port Karenbury
1994-03-09,4325513,close,agency,financial,28.32,27,Mali,New Kevinside
2014-03-19,6351646,walk,use,difficult,65.97,6,Turkey,Ginachester
2022-08-12,4199375,there,road,idea,767.58,60,Australia,North Juan
2002-06-20,108916,plant,foot,wear,928.78,56,United States Virgin Islands,Grantburgh
2021-10-21,7485011,dark,edge,guess,115.08,28,Tokelau,Loriport
1979-06-26,1757144,western,rather,drug,778.7,58,Japan,Johnstonville
2017-02-26,4783221,box,mind,thought,685.26,98,Netherlands,New Laura
1990-02-09,3816660,meet,cup,camera,532.46,35,Bermuda,Salazarfurt
2023-09-30,4581288,scientist,interesting,area,318.04,7,Nepal,Lake Erin
1984-04-29,3091691,president,many,produce,489.34,100,Holy See (Vatican City State),Rayfurt
1977-05-12,4622981,sense,break,third,507.63,71,Pakistan,Hendersonview
2000-08-02,5190116,ahead,lay,deal,495.59,83,Jordan,North Kennethport
1981-10-19,3680996,magazine,paper,front,535.72,50,Panama,East Yvonneberg
2011-09-23,7708264,yes,administration,important,980.89,18,Swaziland,Williamstad
1980-09-06,3903759,evening,read,partner,104.6,95,Iran,Frenchstad
1988-05-28,1042906,every,scientist,something,496.21,93,Burkina Faso,Lake Nicholas
1986-12-18,5321571,program,drug,ago,676.51,99,Lao People's Democratic Republic,Bushshire
1989-02-20,3663593,learn,no,watch,737.73,19,Gibraltar,Patriciamouth
2009-11-28,5230640,detail,hospital,cup,564.32,55,Uganda,North Conniechester
1993-06-17,4868590,thus,collection,knowledge,640.53,47,Jordan,Port Katrinaburgh
1989-10-28,4983326,card,above,no,802.5,66,Holy See (Vatican City State),Hahnburgh
1984-07-26,8376371,across,board,fast,978.53,11,Saint Kitts and Nevis,West Jennifer
1996-10-10,1818730,beat,word,section,635.59,1,Zambia,North Sheilamouth
2009-06-15,1015375,yet,child,yourself,824.27,12,United States Virgin Islands,Brianbury
2007-07-28,6412153,themselves,move,direction,866.34,32,New Caledonia,Jamesberg
2010-04-11,8922057,raise,lot,station,911.75,50,Brunei Darussalam,North Jeanetteton
1978-12-13,4579558,house,hope,young,507.91,94,Tonga,Combsfort
1980-09-14,6314658,movie,stage,head,505.07,68,Maldives,Maryport
2009-02-10,6110063,natural,guy,statement,916.85,80,Japan,Ewingland
2014-12-27,173637,no,people,name,259.77,85,French Polynesia,South Kelly
1979-11-21,7881498,safe,treatment,whether,862.15,81,Chad,Port Kimberg
1990-10-21,7524878,box,picture,nor,780.69,74,Mauritius,West Scotttown
1981-02-01,4318379,car,whom,beyond,523.11,11,Niue,Howardberg
2018-12-29,8474112,forget,pull,this,811.08,93,Netherlands,Kaufmanhaven
2016-09-30,4331508,of,article,drop,826.77,29,Guam,Eatonmouth
1995-02-02,3621118,second,money,present,335.25,77,Heard Island and McDonald Islands,West Williamtown
1982-02-15,2417524,agree,though,himself,277.94,41,Nigeria,Lake Kevin
2015-02-21,7223752,those,administration,result,394.95,21,Canada,Scotttown
2005-11-04,2955181,lead,effect,whose,223.64,26,Azerbaijan,Youngstad
1995-08-12,462585,alone,history,turn,360.81,58,Libyan Arab Jamahiriya,Coxmouth
1983-01-17,310908,marriage,into,school,287.63,95,Turkey,South Stacyfort
2022-03-14,7315453,real,detail,choice,395.2,63,Christmas Island,Lake Todd
2001-05-21,8853084,only,nor,around,307.71,86,United States Virgin Islands,Vargasborough
1976-12-15,2934417,plant,structure,serve,233.48,40,Austria,Taylorbury
2020-03-27,6076985,story,price,bed,584.7,93,Somalia,South Bradley
2022-01-24,8546818,make,take,occur,398.31,14,Thailand,South Johnburgh
2023-01-13,231633,center,factor,into,677.46,54,Nicaragua,Larsonside
1980-03-27,7401715,score,daughter,eye,201.0,42,Rwanda,West Angela
2018-11-16,5677209,responsibility,then,himself,605.07,17,Iceland,Martinland
1989-05-31,3473829,instead,Mrs,music,321.06,47,Philippines,East Thomasborough
1979-10-17,4703091,hour,past,city,985.47,54,Libyan Arab Jamahiriya,New Nancystad
2004-09-06,3907936,onto,international,white,744.66,77,Cuba,Gouldburgh
2011-01-13,2032001,approach,on,boy,29.09,63,Lesotho,Sandershaven
1987-12-04,4723093,rich,world,federal,129.35,12,Timor-Leste,Chadbury
1975-02-27,1992153,catch,join,simple,464.31,18,China,North Sarahport
2011-10-20,9069512,into,woman,admit,413.68,89,Northern Mariana Islands,Lake Katie
1984-10-02,9408100,song,later,professional,213.57,64,Slovakia (Slovak Republic),Travisstad
1974-12-24,6961283,company,program,there,123.66,16,Bouvet Island (Bouvetoya),South Brandi
2015-04-20,4145626,add,likely,nor,778.13,45,Norway,West Krista
1971-06-28,1480492,sport,remain,north,630.56,65,Ghana,South Ashley
1988-09-10,6084343,lawyer,process,pull,832.16,29,Ethiopia,New Raymond
1991-04-22,2002832,quality,yes,also,197.5,52,San Marino,Beanmouth
2020-04-04,9030311,red,accept,picture,639.4,48,India,Hillfurt
1988-11-04,8343994,drive,remember,environment,179.14,72,Seychelles,Lisaborough
1974-01-04,9947209,threat,hard,southern,380.82,100,Kyrgyz Republic,Beckerfort
1991-04-14,8399308,food,return,something,529.85,49,Guyana,Brentbury
1989-05-09,5957080,agent,everybody,perform,704.5,56,Niger,Hunterview
1980-03-15,5793035,base,security,hit,332.98,99,Belize,South Anthony
2019-05-08,6361778,mention,off,develop,925.36,11,Saudi Arabia,Petersland
2000-08-11,8167181,program,vote,return,958.26,50,Guinea-Bissau,Kaylamouth
1987-02-26,9670777,crime,really,newspaper,209.49,51,Falkland Islands (Malvinas),Lake Victoriaburgh
2013-03-09,6344156,state,other,figure,123.58,73,Finland,Mendozafurt
1972-08-06,2277240,truth,international,before,755.04,6,Canada,Angelaview
2002-02-17,5642519,mouth,court,town,637.6,75,Madagascar,Port Jamie
2013-10-04,3748159,everybody,day,yourself,13.91,36,Syrian Arab Republic,Jonesfurt
1985-11-29,6333257,approach,military,hot,600.52,45,South Georgia and the South Sandwich Islands,Marieside
1996-01-22,7050925,up,significant,strategy,132.51,99,Cambodia,Christinahaven
1994-11-04,1143187,writer,could,suddenly,912.62,18,Lao People's Democratic Republic,Lake Julie
1970-01-01,4577744,spring,check,nearly,661.21,10,Liberia,Port Lynnhaven
1980-01-24,5308357,take,between,rest,786.6,35,Canada,Haasview
2004-02-28,1043804,modern,important,visit,255.56,65,Belize,North Deanna
1994-05-14,1703649,eat,interest,attack,943.17,57,Germany,Loriview
1994-02-11,1030160,interesting,opportunity,central,61.4,24,Palestinian Territory,North Ryan
1979-08-24,7537258,himself,business,ago,517.25,59,Nicaragua,West Daniel
1987-03-23,6723550,offer,cup,develop,614.26,17,Vanuatu,Jonesmouth
2014-09-10,9492561,data,ahead,defense,58.18,57,North Macedonia,Autumnview
1980-12-11,8917278,I,might,administration,867.63,23,Saint Pierre and Miquelon,Russellmouth
1989-05-20,1344239,seek,time,shake,291.92,61,Togo,Johnsonmouth
1990-03-18,3404585,example,student,standard,220.21,71,Chile,New Michaelburgh
1973-06-02,8304574,above,window,themselves,247.08,45,Madagascar,New Robert
2011-04-12,2672081,house,which,woman,502.63,34,Andorra,New John
1994-05-23,1436394,politics,your,similar,360.41,62,Sudan,Matthewbury
1980-03-20,3736131,but,travel,two,345.98,35,Hong Kong,New Jeremyhaven
2021-06-25,3817938,almost,whole,entire,816.88,35,India,East John
1982-04-06,9243926,thing,than,PM,769.99,91,Moldova,South Natasha
2010-08-29,2830114,full,hope,various,432.95,84,Montserrat,Matthewsshire
1971-01-25,9640455,air,test,image,426.65,49,Central African Republic,Isabellachester
1978-09-06,6930667,together,thank,direction,379.82,44,Mozambique,Sheenamouth
1999-02-20,1495319,former,cut,view,465.13,96,Bouvet Island (Bouvetoya),North Ryan
1997-11-05,5404058,choice,add,product,463.58,63,Pitcairn Islands,West Sarahberg
1991-04-05,7120002,phone,population,only,480.85,33,Czech Republic,Frankfort
1991-10-04,2725932,report,ago,leave,840.31,6,Latvia,Williamport
1992-05-04,8133603,any,long,provide,207.18,43,Bahrain,Lake Sarahberg
2006-03-05,4136691,create,class,share,903.84,35,Iceland,Port Danielland
1997-06-05,2378630,fill,bit,allow,790.27,99,Iraq,Port Codyshire
1985-07-03,9981871,know,Mrs,goal,633.57,72,Eritrea,Antoniotown
1972-11-09,4214133,soon,federal,tonight,956.45,83,Tunisia,West Brenda
2021-02-15,2760526,visit,key,else,14.81,21,Kuwait,New Jonathanside
2004-10-05,4125266,toward,floor,type,449.07,96,Marshall Islands,Michaelport
2003-07-07,8324395,amount,education,hotel,850.06,54,Reunion,Marshallmouth
1996-03-02,7395634,concern,executive,base,175.59,90,Samoa,West Robert
1974-07-09,7380766,however,thing,find,510.62,64,Heard Island and McDonald Islands,Adrianchester
2020-05-08,4403795,most,truth,particularly,261.32,89,Hong Kong,Johnstontown
1986-08-28,6286280,center,better,concern,553.5,53,Slovenia,Turnerberg
2016-05-07,9366850,record,full,break,39.75,59,Israel,Perezmouth
2002-11-29,2780680,nice,lot,full,127.7,32,Comoros,New Angelachester
1986-10-04,4193079,thing,level,specific,278.53,73,New Zealand,Jameston
1982-11-06,9667316,certain,dream,shoulder,761.03,43,Australia,West Kristin
2003-06-25,940740,task,possible,tough,329.9,74,Turks and Caicos Islands,Karenton
2013-10-28,5564301,Democrat,edge,former,953.52,73,Libyan Arab Jamahiriya,East Nicholaschester
1976-09-09,823334,candidate,section,rest,295.24,43,Korea,Port Cynthiafurt
1988-08-19,2525724,imagine,will,life,393.47,93,Pakistan,Williamburgh
2011-03-13,4633411,part,more,much,183.29,28,Luxembourg,West Anthony
1994-03-07,8751049,available,however,also,419.37,35,Fiji,South Andrew
2016-10-04,7589309,stage,crime,all,540.69,28,Turkmenistan,Angelabury
1982-12-15,3199445,while,respond,movie,304.59,77,Tuvalu,West Steven
1988-07-28,6694254,success,lawyer,anyone,596.33,81,Estonia,Hannahtown
1986-09-27,5436300,especially,customer,people,228.23,98,Somalia,Josephstad
2006-11-20,5376023,reduce,him,education,830.88,32,Madagascar,Thompsonberg
2016-12-23,7428426,president,marriage,themselves,343.96,72,San Marino,West Tinaborough
1973-09-13,5762420,determine,still,which,368.15,81,Tanzania,Mahoneyhaven
1987-10-16,3305152,country,through,child,289.91,14,Vanuatu,Lake Paul
2010-10-12,8602653,bit,never,option,932.29,78,Mayotte,Walshhaven
1993-11-21,2704069,level,point,such,338.14,32,Tonga,Ochoahaven
1979-02-15,41097,goal,enjoy,hit,501.93,78,Ireland,South Katieport
1970-01-02,2407161,poor,mind,group,229.38,30,Honduras,Lake Ericburgh
2016-03-19,6191550,kitchen,activity,answer,911.99,4,Iran,West Luisland
1985-11-05,8753935,quality,few,professor,473.75,7,Korea,Lake Anthony
2024-01-12,1609151,little,begin,their,513.01,33,Guernsey,Lake Markbury
1974-07-04,1210166,answer,watch,help,657.31,50,Colombia,Whiteborough
1978-08-04,5252899,American,author,recent,843.89,89,Cote d'Ivoire,Ingrammouth
1985-12-11,1095173,job,team,during,669.12,50,Guyana,North Kimberly
1971-04-19,1370588,next,gas,drive,394.76,53,Qatar,Michelleborough
1996-05-02,360898,out,method,evidence,87.39,67,Cuba,New Wanda
1976-02-03,670475,writer,become,small,131.76,32,Timor-Leste,Ellishaven
1988-03-27,3059580,policy,develop,once,956.2,79,Belgium,Davisshire
1997-12-01,1234543,realize,drug,project,524.74,66,Iran,Carolynshire
2003-03-24,3337464,century,sing,floor,26.34,43,Panama,Lake David
1977-03-31,2470748,consider,have,ok,307.29,53,Moldova,South Jameston
1975-04-28,2732204,but,fine,debate,565.79,8,Timor-Leste,Lake Donna
1971-05-06,9430092,including,partner,decade,85.43,45,Norfolk Island,Perezfort
2023-01-18,7701745,voice,traditional,admit,183.97,43,Gabon,Lake Connieside
2010-05-23,9792542,must,on,pattern,633.58,11,Saint Barthelemy,South Sarahshire
2011-04-22,6048180,market,draw,song,786.96,97,Reunion,Randyberg
1979-11-07,422586,meet,beat,itself,843.33,28,Central African Republic,Riceborough
1980-12-11,2018120,amount,lay,development,477.41,48,Peru,New Peter
1995-05-01,6467314,executive,environmental,until,398.4,61,Saint Pierre and Miquelon,New Samuel
1994-08-29,1768835,Mr,someone,produce,351.46,38,British Virgin Islands,Ingramborough
2022-12-05,8179258,produce,professor,fear,620.17,86,Dominica,Melindaborough
1997-03-15,400946,air,part,wear,450.88,66,Estonia,West Lee
2017-12-05,9918533,everyone,member,next,642.98,96,Benin,Lake Jeff
1984-06-26,4278181,keep,black,state,15.9,40,Serbia,Kramerfort
2018-08-10,3170301,western,feeling,along,539.44,92,Guinea-Bissau,North Sandraport
2019-06-26,1088849,base,among,garden,758.89,68,Equatorial Guinea,Lake Kristenfurt
1977-11-10,5499354,good,pass,rule,337.47,42,Liechtenstein,East Georgeview
1991-08-15,9288150,drive,thank,year,268.5,33,Poland,North Dennistown
2008-08-18,8223571,red,service,scientist,338.6,52,Kuwait,Brandonberg
1999-06-11,5653465,impact,particularly,just,305.07,25,Guernsey,West Heathermouth
2023-07-25,5299050,industry,represent,also,521.7,78,Saint Kitts and Nevis,Chambersville
1978-01-17,1955002,whose,something,citizen,234.58,12,Bosnia and Herzegovina,New Matthewfort
1995-11-27,1695689,whole,exist,week,701.27,32,Bosnia and Herzegovina,East Larrytown
2020-06-08,5969175,add,teach,often,309.22,95,New Caledonia,Johnborough
1988-02-18,6240333,to,hit,tough,856.23,74,Eritrea,Melindaborough
2011-03-17,6721254,board,star,traditional,310.27,59,Indonesia,Jasonville
1982-05-26,1926587,along,glass,manage,348.28,24,Togo,Lake Sheilafort
2001-04-04,6333468,full,sound,sense,268.28,59,Libyan Arab Jamahiriya,Richardfurt
1976-09-03,4138256,poor,final,final,92.94,31,Niue,Kellyshire
1993-11-26,2497323,form,city,share,139.77,33,Georgia,New Christophershire
2000-02-02,2736721,fast,recognize,mind,262.6,54,Congo,West Stephen
1985-06-17,881916,end,watch,democratic,952.27,94,United States of America,West Gary
2012-04-23,3975126,affect,whose,return,827.72,95,Pitcairn Islands,Kyleland
2007-06-12,4123805,while,cultural,group,656.03,31,New Zealand,East Charlesview
1983-02-18,5804679,she,rate,that,672.5,8,Singapore,Ashleyview
1997-07-28,7410778,later,record,relate,704.78,3,Morocco,West Ernestchester
2002-09-23,7630324,month,environment,own,127.66,38,Eritrea,Lake Donnaside
1998-09-19,2072147,teach,yeah,take,467.71,84,Cape Verde,Greenside
2014-12-02,4034884,question,north,animal,705.06,96,Timor-Leste,Smithmouth
1986-12-10,1912643,few,almost,story,846.94,44,Namibia,Haleside
1992-09-10,6610134,sit,analysis,child,354.78,46,Andorra,Taylormouth
2009-10-28,2896720,lose,imagine,fall,702.28,31,New Zealand,West Donnaland
1997-08-09,674650,pass,determine,blue,581.1,9,Cook Islands,Marissahaven
2017-12-11,1096110,have,quickly,remain,798.1,59,Liberia,West Tonyaside
2023-02-12,937911,agent,cultural,Mr,666.33,12,Cote d'Ivoire,Garrettbury
1995-05-02,2537803,five,she,last,655.82,30,Tajikistan,Adamsborough
1989-08-10,1347533,success,win,next,431.49,74,Saint Kitts and Nevis,Navarroside
2000-03-09,7654441,truth,party,eye,285.91,29,Malta,East Williamborough
2005-07-06,5691065,project,plant,draw,325.07,86,Kiribati,Woodwardside
1975-05-28,8633153,think,doctor,peace,52.31,34,Argentina,Johnland
1970-02-21,7601945,rock,yes,seek,135.81,72,Malaysia,Washingtonland
1995-12-08,5168520,what,bar,mean,842.04,97,Vietnam,Meganview
2007-10-02,9308476,high,address,door,736.45,87,Bahrain,Monicaville
2003-06-05,6793739,media,war,list,735.16,75,Fiji,Anthonystad
